Id_Cliente,Edad,Nivel_Educacional,Años_Trabajando,Ingresos,Deuda_Comercial,Deuda_Credito,Otras_Deudas,Ratio_Ingresos_Deudas,Default
7673,54,Bas,22,49,5.2,0.76,1.79,0.16,1
7674,28,Med,6,112,3.4,0.38,3.43,0.06,1
7675,33,SupCom,4,24,27.7,3.2,3.44,1.43,0
7676,30,SupInc,7,60,21.6,5.57,7.39,0.58,0
7677,56,SupInc,26,384,11.2,23.31,19.7,0.14,0
7678,56,SupCom,14,206,27.9,15.29,42.19,0.41,0
7679,19,Med,0,20,12.7,1.22,1.32,0.76,1
7680,25,Med,3,48,8.2,2.87,1.07,0.25,0
7681,31,Med,3,24,12.9,0.74,2.36,0.67,0
7682,29,SupInc,0,37,6.7,0.7,1.77,0.25,1
7683,40,SupInc,17,120,10.2,4.32,7.92,0.19,1
7684,20,Bas,2,16,4.7,0.25,0.5,0.34,1
7685,53,SupCom,3,50,15.7,4.25,3.6,0.47,1
7686,20,Med,0,24,1.1,0.08,0.19,0.06,0
7687,20,SupInc,0,28,10.4,0.93,1.98,0.48,0
7688,31,Med,11,37,5.7,0.82,1.28,0.21,1
7689,33,Bas,7,33,6.9,0.68,1.6,0.28,0
7690,44,Bas,17,107,13,3.83,10.08,0.25,1
7691,28,SupCom,4,20,15.5,0.3,2.8,0.93,0
7692,22,SupCom,0,74,7.5,1.86,3.69,0.18,0
7693,33,SupCom,4,119,15.3,6.57,11.63,0.28,0
7694,32,SupInc,1,45,13.9,1.51,4.74,0.45,0
7695,33,SupCom,4,119,15.3,6.57,11.63,0.28,0
7696,37,SupInc,4,30,4.6,0.71,0.67,0.2,1
7697,24,SupCom,0,35,12.1,2.47,1.77,0.47,0
7698,36,Posg,3,45,3.3,0.47,1.02,0.11,1
7699,25,SupInc,3,27,16.9,1.09,3.48,0.8,1
7700,41,Med,9,77,7.5,3.11,2.67,0.17,1
7701,24,SupCom,0,41,8.4,0.79,2.66,0.29,1
7702,40,Med,2,32,3.4,0.18,0.91,0.14,1
7703,34,SupInc,7,30,14.2,0.93,3.33,0.62,1
7704,57,Posg,31,1079,1.4,1.96,13.14,0.02,1
7705,21,SupInc,0,21,10.4,1.54,0.65,0.6,1
7706,35,Bas,16,93,4.7,2.86,1.51,0.1,1
7707,44,SupCom,18,136,4.2,1.42,4.3,0.07,1
7708,29,Med,3,42,9.3,1.77,2.14,0.31,1
7709,23,Med,0,22,9,0.71,1.27,0.5,1
7710,36,Med,7,41,18.9,3.18,4.57,0.65,1
7711,46,SupCom,14,57,4.7,0.25,2.43,0.13,1
7712,49,Med,6,49,1.7,0.5,0.33,0.05,1
7713,19,Med,0,17,5.5,0.51,0.43,0.38,1
7714,22,SupCom,0,20,6.5,0.6,0.7,0.39,0
7715,19,Med,0,28,9.7,1.35,1.37,0.44,0
7716,21,Med,2,33,6.4,0.84,1.27,0.26,0
7717,26,SupCom,0,36,17.9,3.02,3.43,0.68,0
7718,18,Med,0,34,16.3,1.87,3.67,0.64,0
7719,64,Med,11,27,2.4,0.08,0.57,0.11,1
7720,26,SupInc,0,24,32,4.42,3.26,1.65,0
7721,19,Med,0,35,9.3,0.94,2.32,0.36,1
7722,44,Bas,22,93,9,4.38,3.99,0.19,1
7723,26,SupInc,1,36,12.5,1.59,2.91,0.47,1
7724,59,SupInc,22,84,16,1.85,11.59,0.35,1
7725,19,Med,0,17,14.1,1.04,1.36,0.97,0
7726,20,SupInc,0,33,9.4,0.55,2.55,0.38,0
7727,54,SupCom,0,66,9.6,1.98,4.35,0.24,1
7728,24,SupCom,0,40,8.6,1.2,2.24,0.3,1
7729,53,SupCom,3,50,15.7,4.25,3.6,0.47,1
7730,30,SupInc,6,20,9.7,0.51,1.43,0.58,0
7731,20,SupInc,0,35,5.8,0.76,1.27,0.22,1
7732,25,SupInc,3,36,10.2,0.52,3.15,0.39,0
7733,28,SupCom,0,60,0.5,0.08,0.22,0.01,1
7734,23,SupInc,0,18,4,0.05,0.67,0.26,1
7735,40,Bas,2,31,2.4,0.22,0.52,0.1,0
7736,20,SupInc,0,32,8.5,1.11,1.61,0.35,1
7737,19,Med,0,17,12.4,0.34,1.77,0.85,0
7738,51,Med,19,47,22.7,3.28,7.39,0.71,1
7739,32,SupCom,0,38,3.7,0.18,1.22,0.13,0
7740,58,Med,19,114,6.4,0.28,7.02,0.12,1
7741,21,Med,1,29,0.9,0.02,0.24,0.04,1
7742,19,Med,0,28,11.7,0.82,2.45,0.53,1
7743,43,Med,7,53,3.7,0.85,1.11,0.11,1
7744,61,SupInc,35,327,4.6,7.63,7.42,0.06,1
7745,24,SupCom,1,36,13,1,3.68,0.49,0
7746,19,Bas,1,16,3.4,0.31,0.24,0.25,0
7747,27,Bas,7,43,10,1.2,3.1,0.33,1
7748,25,Med,5,36,2.7,0.53,0.44,0.1,1
7749,42,Posg,2,147,17.7,5.05,20.97,0.3,0
7750,35,Med,9,43,14.9,2.52,3.89,0.5,1
7751,40,Bas,16,33,23.3,2.02,5.67,0.94,0
7752,26,SupCom,2,36,14.4,1.89,3.29,0.54,0
7753,33,Med,9,34,12.7,3.16,1.16,0.5,0
7754,24,SupCom,0,25,5.7,0.64,0.79,0.29,0
7755,30,SupInc,8,65,8.8,1.92,3.8,0.22,1
7756,29,Med,0,21,12.4,0.38,2.22,0.71,0
7757,33,SupCom,7,63,16.7,2.81,7.71,0.43,1
7758,28,Med,4,25,34.8,1.04,7.66,1.74,0
7759,18,Med,0,25,2.9,0.56,0.16,0.14,1
7760,34,Med,9,62,8,0.4,4.56,0.21,1
7761,22,SupCom,0,74,7.5,1.86,3.69,0.18,0
7762,35,Med,15,66,3.3,1.05,1.12,0.08,1
7763,18,Med,0,15,7.4,0.83,0.28,0.57,0
7764,20,Med,1,37,7.1,0.97,1.66,0.26,1
7765,38,Posg,4,66,10.7,2.4,4.66,0.27,0
7766,69,SupCom,7,75,13.5,1.03,9.09,0.31,0
7767,38,Bas,11,33,10.5,1.59,1.88,0.42,1
7768,41,Med,13,50,14.2,3.72,3.38,0.43,0
7769,24,SupCom,0,49,13.6,3.04,3.63,0.41,0
7770,40,Bas,16,33,23.3,2.02,5.67,0.94,0
7771,26,Bas,4,23,6.9,0.17,1.42,0.37,1
7772,19,Med,0,20,12.8,1.14,1.42,0.77,1
7773,52,SupInc,21,121,2.4,0.39,2.51,0.04,1
7774,24,SupCom,0,38,1.6,0.03,0.57,0.06,1
7775,18,Med,0,35,12.4,1.13,3.21,0.48,1
7776,34,SupCom,8,30,5.7,1.08,0.63,0.25,1
7777,25,SupCom,1,20,6.9,0.43,0.95,0.41,0
7778,25,Bas,4,30,14.4,1.05,3.27,0.62,1
7779,26,SupInc,4,50,0.8,0.13,0.27,0.02,1
7780,42,Bas,8,43,1.3,0.15,0.41,0.04,1
7781,42,Bas,1,32,7.2,0.69,1.62,0.3,0
7782,32,SupInc,1,45,13.9,1.51,4.74,0.45,0
7783,25,Med,2,21,14.4,0.99,2.04,0.83,0
7784,56,Med,27,125,8.5,2.9,7.72,0.15,1
7785,68,SupInc,38,154,6.2,3.02,6.53,0.1,1
7786,42,SupCom,14,55,9.1,1.49,3.51,0.26,1
7787,55,Posg,11,88,12.9,5.11,6.24,0.28,1
7788,19,Med,0,14,8.2,0.38,0.77,0.67,0
7789,33,SupCom,4,119,15.3,6.57,11.63,0.28,0
7790,19,Med,0,23,8.8,1.11,0.92,0.47,1
7791,19,Bas,3,21,7.1,0.48,1.01,0.41,1
7792,23,SupCom,0,53,3,0.63,0.96,0.09,0
7793,19,Med,0,17,12.4,0.34,1.77,0.85,0
7794,40,SupCom,17,103,13.3,10.41,3.29,0.26,0
7795,26,SupInc,0,24,32,4.42,3.26,1.65,0
7796,32,Bas,9,33,8.1,1.15,1.52,0.33,1
7797,21,SupInc,0,33,9.1,1.05,1.95,0.37,0
7798,47,Bas,22,108,8.9,1.37,8.24,0.17,1
7799,38,Bas,6,24,16.8,0.56,3.48,0.87,0
7800,30,SupCom,5,62,2.6,0.7,0.91,0.07,1
7801,26,Med,3,33,2.7,0.53,0.36,0.11,1
7802,39,Med,7,56,10.9,4.07,2.03,0.3,0
7803,24,SupCom,0,41,8.4,0.79,2.66,0.29,1
7804,49,SupInc,2,36,23.6,2.66,5.84,0.89,0
7805,49,SupInc,3,28,6.9,0.85,1.09,0.32,1
7806,40,SupInc,7,53,12.4,1.48,5.09,0.36,1
7807,24,Med,4,39,21.5,3.97,4.42,0.77,0
7808,49,Med,14,94,6.9,3.79,2.7,0.14,1
7809,18,Med,0,28,9.9,1.05,1.72,0.45,1
7810,37,SupCom,3,28,18.1,1,4.06,0.83,1
7811,39,SupCom,12,82,6.2,1.79,3.29,0.14,1
7812,43,SupInc,0,31,2.4,0.28,0.46,0.1,1
7813,29,Posg,1,51,12.5,2.43,3.95,0.37,1
7814,18,Med,0,22,4.4,0.15,0.82,0.24,0
7815,58,Med,9,51,4.4,0.64,1.6,0.13,1
7816,38,Posg,2,229,6.7,3.94,11.4,0.1,1
7817,65,SupInc,26,186,4.2,2.98,4.83,0.06,1
7818,27,SupInc,3,68,24.9,5.23,11.7,0.62,0
7819,21,SupInc,0,26,6.9,0.18,1.61,0.33,0
7820,20,SupInc,0,23,14.2,1.86,1.4,0.76,0
7821,52,SupInc,28,108,3.9,2.21,2,0.08,1
7822,39,Med,1,27,1.4,0.1,0.28,0.07,1
7823,29,SupCom,2,45,3,0.67,0.68,0.1,1
7824,31,Med,0,34,4.2,0.71,0.71,0.17,0
7825,21,Med,1,40,7.6,1.52,1.52,0.27,0
7826,42,SupInc,16,71,3.3,0.76,1.59,0.08,1
7827,46,SupCom,7,41,2.5,0.35,0.67,0.09,1
7828,63,SupCom,22,129,4.9,0.8,5.52,0.09,1
7829,35,SupInc,3,54,11,1.16,4.78,0.31,1
7830,20,Bas,2,20,2.7,0.2,0.34,0.16,0
7831,40,SupInc,10,38,6.1,0.92,1.4,0.22,1
7832,53,Med,30,220,12.9,2.81,25.57,0.19,1
7833,21,Med,3,15,11.8,0.42,1.35,0.9,0
7834,33,SupCom,7,185,8.5,3.88,11.84,0.13,1
7835,26,Posg,0,49,4.4,0.95,1.21,0.13,1
7836,33,Posg,0,46,15.7,0.75,6.47,0.5,1
7837,21,Med,1,33,13.1,1.31,3.01,0.53,0
7838,22,SupCom,0,30,3.4,0.15,0.87,0.15,1
7839,22,Bas,1,22,3.2,0.16,0.55,0.18,1
7840,46,SupCom,22,160,15.5,9.92,14.88,0.25,0
7841,21,SupInc,0,15,6.1,0.07,0.84,0.47,0
7842,31,Bas,0,26,3.2,0.34,0.49,0.16,1
7843,21,SupInc,0,15,6.1,0.07,0.84,0.47,0
7844,22,SupCom,0,32,3.8,0.71,0.5,0.16,1
7845,22,SupInc,0,32,3.7,0.31,0.87,0.15,0
7846,18,Med,0,16,8.3,0.17,1.15,0.6,0
7847,23,SupInc,1,42,1.3,0.17,0.38,0.04,1
7848,28,Med,3,64,9.4,1.03,4.98,0.24,0
7849,35,Posg,0,36,13.3,0.99,3.8,0.5,1
7850,34,SupCom,9,58,28.4,4.97,11.5,0.77,0
7851,20,Bas,2,20,2.7,0.2,0.34,0.16,0
7852,31,SupInc,5,25,6.8,0.43,1.27,0.34,1
7853,57,Bas,25,61,1.6,0.18,0.8,0.04,1
7854,46,Bas,4,67,3.4,0.76,1.52,0.08,1
7855,23,SupInc,0,32,7.9,1.22,1.3,0.33,1
7856,68,Bas,51,274,7,8.59,10.59,0.1,1
7857,26,Med,5,47,6.2,1.83,1.09,0.19,1
7858,40,SupInc,7,53,12.4,1.48,5.09,0.36,1
7859,43,Med,6,40,6.6,0.5,2.14,0.23,1
7860,22,Med,2,39,4.7,0.5,1.33,0.17,1
7861,22,Med,0,16,9.8,0.31,1.26,0.71,0
7862,47,SupInc,3,69,5.2,0.9,2.69,0.13,1
7863,25,SupCom,0,30,4.9,0.2,1.27,0.21,1
7864,28,SupCom,4,48,24.3,3.34,8.33,0.75,0
7865,58,SupCom,26,132,2.4,0.98,2.19,0.04,1
7866,56,Bas,30,144,8.1,6.4,5.26,0.14,1
7867,21,SupInc,0,25,6.7,1.29,0.38,0.33,0
7868,18,Bas,0,20,3.9,0.37,0.41,0.23,1
7869,24,Bas,8,28,6.6,0.26,1.59,0.3,1
7870,40,SupInc,10,38,6.1,0.92,1.4,0.22,1
7871,37,Med,10,43,3.6,0.81,0.74,0.12,1
7872,47,Bas,22,108,8.9,1.37,8.24,0.17,1
7873,22,SupCom,0,29,3.7,0.08,0.99,0.16,1
7874,29,Posg,0,40,12.5,2.03,2.98,0.44,0
7875,46,Bas,20,48,2.7,0.94,0.36,0.08,1
7876,20,Med,0,27,10.3,0.39,2.39,0.48,0
7877,49,SupInc,20,140,9.9,4.42,9.44,0.17,1
7878,30,SupInc,0,70,6.9,0.37,4.46,0.17,0
7879,58,SupCom,24,70,6.8,2.3,2.46,0.17,1
7880,39,SupCom,4,75,5.6,2.62,1.58,0.13,1
7881,34,Posg,0,120,6.4,5.55,2.13,0.12,0
7882,35,SupCom,0,84,3.4,1.18,1.67,0.07,1
7883,52,Bas,5,36,9.8,1.4,2.13,0.37,1
7884,25,SupInc,2,19,3.4,0.19,0.46,0.21,1
7885,19,Bas,1,20,8.8,0.55,1.21,0.53,1
7886,30,Posg,1,33,7.4,0.63,1.81,0.3,1
7887,28,SupCom,5,30,7,0.46,1.64,0.3,1
7888,44,Posg,2,91,4.8,1.02,3.35,0.1,0
7889,49,SupInc,20,140,9.9,4.42,9.44,0.17,1
7890,25,Bas,9,29,11.4,1.17,2.14,0.51,1
7891,23,SupCom,0,35,15,0.4,4.85,0.58,0
7892,26,Posg,0,19,7.7,0.67,0.79,0.48,1
7893,20,Med,0,27,10.3,0.39,2.39,0.48,0
7894,73,Med,2,39,19.4,2.12,5.45,0.69,0
7895,44,Bas,17,107,13,3.83,10.08,0.25,1
7896,28,SupCom,0,60,0.5,0.08,0.22,0.01,1
7897,30,SupCom,2,61,2.9,0.64,1.13,0.08,0
7898,23,SupInc,0,27,14.6,1.16,2.78,0.69,1
7899,30,Bas,13,42,15.3,0.94,5.48,0.52,1
7900,26,Med,2,36,9.4,0.77,2.61,0.36,1
7901,61,Bas,0,25,33,3.42,4.83,1.65,0
7902,23,Med,3,27,17.8,0.93,3.88,0.84,0
7903,21,Bas,2,25,9.8,0.42,2.03,0.49,0
7904,36,SupCom,11,42,2.8,0.67,0.5,0.09,1
7905,31,SupInc,1,28,2,0.17,0.39,0.09,1
7906,26,Bas,2,23,2.5,0.03,0.54,0.13,1
7907,77,Posg,2,28,10.6,1.37,1.6,0.48,1
7908,32,SupInc,5,52,5.9,1.35,1.72,0.17,1
7909,40,SupCom,3,35,10,1.09,2.42,0.39,0
7910,23,SupCom,0,28,19.2,1.72,3.66,0.88,0
7911,37,Med,10,43,3.6,0.81,0.74,0.12,1
7912,26,Posg,0,19,7.7,0.67,0.79,0.48,1
7913,21,Med,1,23,7.4,0.26,1.44,0.4,0
7914,43,SupInc,13,82,9.9,1.78,6.34,0.22,1
7915,35,SupCom,5,47,16.1,3.18,4.39,0.5,0
7916,29,Posg,1,51,1.3,0.28,0.38,0.04,1
7917,34,SupCom,11,132,4.7,1.51,4.69,0.08,1
7918,47,Bas,16,51,14.2,3.4,3.85,0.42,1
7919,24,SupCom,0,35,1.2,0.04,0.38,0.05,0
7920,26,SupCom,1,35,7,1.21,1.24,0.27,1
7921,35,Posg,2,41,10.5,0.49,3.81,0.36,0
7922,28,Posg,0,57,12.4,4.52,2.54,0.34,0
7923,40,Bas,22,141,11,5.06,10.45,0.19,1
7924,43,Bas,17,104,14.2,3.57,11.19,0.28,1
7925,51,SupInc,2,34,7.2,1.77,0.68,0.28,1
7926,68,SupInc,38,154,6.2,3.02,6.53,0.1,1
7927,35,Med,9,80,12.9,4.28,6.04,0.29,0
7928,27,Posg,0,36,4.1,0.73,0.75,0.16,1
7929,41,Med,22,226,17.4,7.12,32.21,0.25,0
7930,28,SupInc,7,30,8.5,0.46,2.09,0.37,1
7931,21,SupInc,0,26,6.9,0.18,1.61,0.33,0
7932,18,Med,0,18,12.7,0.65,1.64,0.83,0
7933,30,Med,0,26,3.6,0.48,0.46,0.17,0
7934,22,Med,0,16,9.8,0.31,1.26,0.71,0
7935,25,SupCom,0,68,4.5,1.13,1.93,0.11,0
7936,42,Bas,15,60,6.1,2.01,1.65,0.16,1
7937,18,Med,0,34,16.3,1.87,3.67,0.64,0
7938,34,Bas,10,41,14.5,1.19,4.75,0.5,1
7939,38,Posg,9,66,1.2,0.59,0.2,0.03,1
7940,26,SupCom,0,36,17.9,3.02,3.43,0.68,0
7941,39,SupCom,9,78,4.1,0.35,2.85,0.09,1
7942,40,Med,2,32,3.4,0.18,0.91,0.14,1
7943,51,SupInc,14,161,1.4,0.57,1.69,0.02,1
7944,50,SupCom,27,181,2.3,1.79,2.37,0.04,1
7945,27,Bas,6,20,14.3,0.38,2.48,0.86,1
7946,35,SupCom,0,84,3.4,1.18,1.67,0.07,1
7947,24,Med,4,39,21.5,3.97,4.42,0.77,0
7948,30,SupInc,5,27,6.2,0.86,0.81,0.29,1
7949,49,SupInc,24,90,13.9,8.06,4.45,0.29,1
7950,26,Med,1,24,13.4,1.48,1.74,0.69,1
7951,30,SupCom,5,62,2.6,0.7,0.91,0.07,1
7952,24,SupCom,0,28,4,0.7,0.42,0.18,1
7953,23,Med,3,66,2.7,0.79,0.99,0.07,1
7954,62,Posg,31,699,5.9,6.6,34.64,0.07,1
7955,32,Bas,9,33,8.1,1.15,1.52,0.33,1
7956,24,SupCom,0,18,2.9,0.18,0.34,0.19,1
7957,18,Med,0,19,14,0.56,2.1,0.88,0
7958,20,SupInc,0,19,4.5,0.35,0.51,0.28,1
7959,36,Med,3,28,4.9,0.26,1.12,0.22,1
7960,32,SupInc,5,52,5.9,1.35,1.72,0.17,1
7961,20,SupInc,0,13,0,0,0,0,1
7962,20,Med,0,26,8.9,0.5,1.81,0.43,1
7963,28,Med,8,40,9.8,1.36,2.56,0.34,0
7964,35,Med,9,80,12.9,4.28,6.04,0.29,0
7965,21,SupInc,0,17,17.6,1.37,1.62,1.21,0
7966,46,SupCom,14,57,4.7,0.25,2.43,0.13,1
7967,40,Med,5,43,23.9,3.69,6.59,0.79,0
7968,18,Med,0,24,0.9,0.13,0.09,0.05,0
7969,19,Med,0,20,8.1,0.36,1.26,0.49,1
7970,25,Bas,9,25,23.5,0.34,5.53,1.17,0
7971,39,SupInc,17,165,3.3,2.55,2.89,0.05,1
7972,39,SupCom,4,47,9.7,1.67,2.89,0.3,0
7973,33,SupCom,5,27,20.6,1.09,4.47,0.97,1
7974,20,Med,0,27,10.3,0.39,2.39,0.48,0
7975,33,SupInc,11,79,10.8,3.08,5.45,0.24,1
7976,27,Med,9,31,6.3,0.27,1.69,0.27,1
7977,22,Bas,1,24,19.9,1.16,3.62,1.03,0
7978,57,Med,36,172,9.2,3.45,12.37,0.15,1
7979,62,Med,4,38,11.3,0.94,3.35,0.41,1
7980,46,SupCom,7,41,2.5,0.35,0.67,0.09,1
7981,61,Bas,26,78,5,0.2,3.7,0.11,1
7982,45,Med,18,59,8.9,2.74,2.51,0.24,1
7983,34,Med,12,58,19.9,2.49,9.05,0.54,1
7984,34,Med,4,49,3.1,0.04,1.48,0.09,1
7985,29,Med,6,35,3.3,0.2,0.96,0.13,0
7986,45,SupCom,16,53,5.7,0.93,2.09,0.16,1
7987,19,Med,0,20,12.7,1.22,1.32,0.76,1
7988,35,SupCom,0,144,3.2,1.52,3.09,0.05,0
7989,19,Med,1,21,7.9,1.1,0.55,0.45,0
7990,38,SupInc,8,35,26.4,3.78,5.46,1.02,1
7991,27,SupCom,2,34,11.4,2.16,1.72,0.45,1
7992,34,SupInc,11,68,11.9,3.37,4.73,0.29,1
7993,19,Med,0,21,5.6,0.14,1.04,0.32,1
7994,43,Bas,17,104,14.2,3.57,11.19,0.28,1
7995,34,Med,9,62,8,0.4,4.56,0.21,1
7996,48,Med,7,80,3.7,0.79,2.17,0.08,1
7997,30,SupInc,4,62,14.8,1.53,7.64,0.39,0
7998,21,SupInc,0,20,4,0.48,0.32,0.24,1
7999,68,Med,11,84,6.1,1.36,3.77,0.13,1
8000,20,SupInc,0,32,8.5,1.11,1.61,0.35,1
8001,45,SupInc,19,286,5,4.53,9.77,0.07,1
8002,18,Med,0,22,10.5,0.3,2.01,0.58,0
8003,33,Bas,3,34,2.9,0.19,0.8,0.11,0
8004,29,Med,1,36,9.3,1.42,1.93,0.35,0
8005,53,Med,24,129,2.7,1.01,2.48,0.05,1
8006,38,SupCom,4,61,2.7,0.91,0.73,0.07,1
8007,18,Med,0,22,10.2,0.52,1.72,0.57,0
8008,35,SupCom,5,47,16.1,3.18,4.39,0.5,0
8009,20,Bas,0,18,9.5,0.16,1.55,0.62,1
8010,19,Med,0,20,3.1,0.26,0.36,0.19,0
8011,26,SupCom,1,31,12.3,1.15,2.67,0.52,0
8012,23,SupCom,0,118,6.4,0.29,7.26,0.12,1
8013,31,SupInc,4,43,6.9,0.66,2.31,0.23,1
8014,33,SupInc,5,38,18.3,1.74,5.22,0.66,1
8015,23,Bas,5,48,18,1.05,7.59,0.56,0
8016,29,SupInc,8,39,11.6,3.26,1.27,0.41,0
8017,31,Posg,5,61,2,0.37,0.85,0.05,1
8018,37,Med,0,37,16.2,0.93,5.06,0.6,1
8019,23,SupInc,0,16,7.8,0.35,0.9,0.57,1
8020,48,SupCom,24,66,4.4,0.32,2.58,0.11,1
8021,70,SupCom,30,493,9.9,22.94,25.87,0.12,0
8022,24,SupCom,0,45,6.7,0.82,2.19,0.22,1
8023,30,Bas,2,18,3,0.07,0.47,0.2,0
8024,25,SupCom,0,30,4.9,0.2,1.27,0.21,1
8025,27,SupCom,1,38,8.2,0.62,2.5,0.3,1
8026,27,SupCom,3,41,4.8,0.55,1.41,0.16,0
8027,30,SupCom,4,28,6.8,1.15,0.75,0.31,1
8028,47,SupInc,3,69,5.2,0.9,2.69,0.13,1
8029,25,SupCom,1,27,14.2,0.46,3.38,0.67,1
8030,30,SupCom,6,58,8.6,2.38,2.6,0.23,1
8031,41,Posg,6,190,1.9,0.86,2.75,0.03,1
8032,23,SupInc,2,39,16.6,1.64,4.83,0.59,1
8033,50,SupCom,27,181,2.3,1.79,2.37,0.04,1
8034,30,Med,6,32,1.5,0.19,0.29,0.06,1
8035,27,SupCom,3,43,4.5,0.58,1.36,0.15,1
8036,42,SupCom,9,49,7.3,1.15,2.43,0.22,0
8037,55,SupInc,34,150,9.9,0.73,14.12,0.17,1
8038,53,SupCom,26,249,5.8,7.58,6.86,0.08,1
8039,49,SupCom,18,182,4.8,0.94,7.79,0.07,1
8040,23,Med,4,22,3.8,0.08,0.76,0.21,1
8041,22,SupCom,0,21,11.8,0.67,1.81,0.68,1
8042,18,Med,0,30,3.8,0.57,0.57,0.16,1
8043,29,Med,0,21,12.4,0.38,2.22,0.71,0
8044,25,SupCom,1,66,4.2,0.55,2.22,0.11,0
8045,29,SupCom,1,26,6.6,0.51,1.21,0.32,0
8046,25,Posg,0,32,14.6,1.45,3.22,0.6,0
8047,24,SupCom,0,21,11,0.72,1.59,0.63,0
8048,46,Bas,11,61,10.4,3.44,2.9,0.27,1
8049,28,Med,3,20,9,0.37,1.43,0.54,1
8050,22,SupInc,0,14,2.5,0.26,0.09,0.2,1
8051,31,SupCom,0,41,3.8,1.11,0.44,0.13,1
8052,23,Med,1,30,21.5,1.63,4.82,0.93,0
8053,18,Med,0,28,2.4,0.22,0.45,0.11,0
8054,38,SupInc,8,35,26.4,3.78,5.46,1.02,1
8055,38,SupCom,13,204,19.5,15.43,24.35,0.29,0
8056,18,Med,0,25,2.9,0.56,0.16,0.14,1
8057,18,Med,0,23,11.5,0.66,1.98,0.61,0
8058,32,SupCom,2,55,10.6,1.43,4.4,0.3,0
8059,53,Med,4,35,1.5,0.08,0.45,0.06,1
8060,22,SupInc,1,17,25.4,2.38,1.94,1.75,0
8061,29,SupInc,0,37,6.7,0.7,1.77,0.25,1
8062,70,Bas,6,22,19.9,0.5,3.88,1.1,1
8063,28,Med,7,88,10.6,2.21,7.12,0.23,1
8064,25,Bas,9,25,23.5,0.34,5.53,1.17,0
8065,25,SupCom,1,27,14.2,0.46,3.38,0.67,1
8066,21,Med,1,40,7.6,1.52,1.52,0.27,0
8067,20,Med,0,38,7.5,0.36,2.49,0.27,1
8068,43,SupInc,9,57,4.5,1.81,0.76,0.12,1
8069,29,Med,3,42,9.3,1.77,2.14,0.31,1
8070,39,SupInc,4,78,14,7.21,3.71,0.32,0
8071,32,SupInc,4,37,4.1,0.48,1.04,0.15,0
8072,26,SupInc,3,18,12.9,0.4,1.92,0.85,0
8073,23,SupInc,0,36,24.2,5.88,2.83,0.91,0
8074,26,SupInc,0,31,3.1,0.1,0.86,0.13,0
8075,28,SupInc,4,23,4.9,0.55,0.58,0.26,0
8076,20,SupInc,0,23,1,0.02,0.21,0.05,1
8077,29,SupInc,1,34,15.5,0.39,4.88,0.61,0
8078,28,SupCom,2,22,6.2,0.76,0.61,0.34,0
8079,36,SupCom,8,100,19.9,11.56,8.34,0.4,0
8080,23,SupInc,0,57,17.8,2.73,7.42,0.49,0
8081,25,SupInc,2,19,3.4,0.19,0.46,0.21,1
8082,31,SupInc,7,30,1.9,0.17,0.4,0.08,1
8083,25,SupCom,1,35,1.4,0.06,0.43,0.05,0
8084,38,SupInc,15,136,20.2,6.76,20.71,0.35,0
8085,31,Med,2,45,3.1,0.43,0.96,0.1,1
8086,20,SupInc,0,32,8.5,1.11,1.61,0.35,1
8087,42,SupCom,17,54,10.3,0.29,5.27,0.29,1
8088,18,Med,0,31,9.1,0.49,2.33,0.38,0
8089,30,SupInc,7,60,21.6,5.57,7.39,0.58,0
8090,29,SupInc,3,74,3.6,0.58,2.08,0.08,1
8091,35,Med,14,62,8.2,0.6,4.48,0.21,1
8092,39,Posg,1,185,7,10.45,2.5,0.11,0
8093,18,Med,0,36,6.2,1.05,1.18,0.23,0
8094,43,Bas,4,26,12.9,1.53,1.82,0.63,1
8095,46,SupInc,20,122,6.7,2.89,5.28,0.12,1
8096,40,Bas,17,72,7.3,0.95,4.31,0.17,1
8097,41,Med,4,56,7.3,2.56,1.53,0.2,1
8098,29,SupInc,0,37,6.7,0.7,1.77,0.25,1
8099,19,Med,0,16,6.6,0,1.05,0.48,1
8100,62,Med,4,38,11.3,0.94,3.35,0.41,1
8101,31,Med,10,41,17.9,0.36,6.98,0.62,1
8102,59,Bas,34,154,8.5,8.33,4.76,0.14,1
8103,45,SupCom,7,42,36.8,10.19,5.27,1.24,0
8104,27,Med,8,29,6.5,0.85,1.04,0.29,1
8105,20,Med,0,27,10.3,0.39,2.39,0.48,0
8106,28,Bas,2,24,1,0.11,0.13,0.05,1
8107,35,Bas,16,93,4.7,2.86,1.51,0.1,1
8108,52,SupInc,28,108,3.9,2.21,2,0.08,1
8109,47,SupInc,8,43,6.1,0.36,2.26,0.2,1
8110,42,Med,20,117,23.3,12.73,14.53,0.43,0
8111,48,Med,7,80,3.7,0.79,2.17,0.08,1
8112,23,Bas,3,41,5.5,0.67,1.58,0.19,1
8113,20,Bas,0,18,9.5,0.16,1.55,0.62,1
8114,51,SupCom,20,512,6.5,6.82,26.46,0.08,1
8115,28,Med,3,20,9,0.37,1.43,0.54,1
8116,19,Med,0,43,21.2,3.43,5.69,0.71,0
8117,47,SupInc,3,69,5.2,0.9,2.69,0.13,1
8118,20,SupInc,0,21,1.3,0.18,0.09,0.07,0
8119,24,SupCom,0,45,5.5,0.59,1.89,0.18,0
8120,20,SupInc,0,77,9.6,3.85,3.54,0.22,0
8121,19,Med,0,22,1.8,0.1,0.29,0.1,1
